HGNC_id	approved_symbol	IUIS_flag	SFARI_R0_highconf_flag	SFARI_R1_highconf_flag	CoreSeed_flag	R0_group
HGNC:14825	OR4F5	0	0	0	0	Background
HGNC:31275	OR4F29	0	0	0	0	Background
HGNC:15079	OR4F16	0	0	0	0	Background
HGNC:28706	SAMD11	0	1	1	0	ASD_only
HGNC:24517	NOC2L	0	0	0	0	Background
HGNC:24023	KLHL17	0	0	0	0	Background
HGNC:25284	PLEKHN1	0	0	0	0	Background
HGNC:28208	PERM1	0	0	0	0	Background
HGNC:24149	HES4	0	0	0	0	Background
HGNC:4053	ISG15	1	0	0	0	IEI_only
HGNC:329	AGRN	0	0	0	0	Background
HGNC:40020	RNF223	0	0	0	0	Background
HGNC:26062	C1orf159	0	0	0	0	Background
HGNC:26693	TTLL10	0	0	0	0	Background
HGNC:11914	TNFRSF18	0	0	0	0	Background
HGNC:11918	TNFRSF4	1	0	0	0	IEI_only
HGNC:24188	SDF4	0	0	0	0	Background
HGNC:17978	B3GALT6	0	0	0	0	Background
HGNC:32308	C1QTNF12	0	0	0	0	Background
HGNC:19268	UBE2J2	0	0	0	0	Background
HGNC:10601	SCNN1D	0	0	0	0	Background
HGNC:16754	ACAP3	0	0	0	0	Background
HGNC:26914	PUSL1	0	0	0	0	Background
HGNC:26052	INTS11	0	0	0	0	Background
HGNC:28116	CPTP	0	0	0	0	Background
HGNC:15661	TAS1R3	0	0	0	0	Background
HGNC:3084	DVL1	0	0	0	0	Background
HGNC:7542	MXRA8	0	0	0	0	Background
HGNC:24114	AURKAIP1	0	0	0	0	Background
HGNC:20570	CCNL2	0	0	0	0	Background
HGNC:27125	MRPL20-AS1	0	0	0	0	Background
HGNC:14478	MRPL20	0	0	0	0	Background
HGNC:42950	ANKRD65	0	0	0	0	Background
HGNC:37099	TMEM278	0	0	0	0	Background
HGNC:30910	VWA1	0	0	0	0	Background
HGNC:32151	ATAD3C	0	0	0	0	Background
HGNC:24007	ATAD3B	0	0	0	0	Background
HGNC:25567	ATAD3A	1	0	0	0	IEI_only
HGNC:25186	TMEM240	0	0	0	0	Background
HGNC:25016	SSU72	0	0	0	0	Background
HGNC:57014	SSU72-AS1	0	0	0	0	Background
HGNC:42951	FNDC10	0	0	0	0	Background
HGNC:30577	MIB2	0	0	0	0	Background
HGNC:7171	MMP23B	0	0	0	0	Background
HGNC:1729	CDK11B	0	0	0	0	Background
HGNC:33941	SLC35E2B	0	0	0	0	Background
HGNC:1730	CDK11A	0	0	0	0	Background
HGNC:20863	SLC35E2A	0	0	0	0	Background
HGNC:29831	NADK	0	0	0	0	Background
HGNC:4396	GNB1	0	0	0	0	Background
HGNC:24193	CALML6	0	0	0	0	Background
HGNC:27916	TMEM52	0	0	0	0	Background
HGNC:29368	CFAP74	0	0	0	0	Background
HGNC:4084	GABRD	0	0	0	0	Background
HGNC:9412	PRKCZ	0	0	0	0	Background
HGNC:26428	FAAP20	0	0	0	0	Background
HGNC:10896	SKI	0	1	1	0	ASD_only
HGNC:25852	MORN1	0	0	0	0	Background
HGNC:30309	RER1	0	0	0	0	Background
HGNC:8851	PEX10	0	0	0	0	Background
HGNC:29037	PLCH2	0	0	0	0	Background
HGNC:19366	PANK4	0	0	0	0	Background
HGNC:19764	HES5	0	0	0	0	Background
HGNC:11912	TNFRSF14	0	0	0	0	Background
HGNC:28390	PRXL2B	0	0	0	0	Background
HGNC:14668	MMEL1	0	0	0	0	Background
HGNC:34297	TTC34	0	0	0	0	Background
HGNC:24026	ACTRT2	0	0	0	0	Background
HGNC:14000	PRDM16	0	0	0	0	Background
HGNC:15515	ARHGEF16	0	0	0	0	Background
HGNC:3232	MEGF6	0	0	0	0	Background
HGNC:27007	TPRG1L	0	0	0	0	Background
HGNC:12759	WRAP73	0	0	0	0	Background
HGNC:12003	TP73	0	0	0	0	Background
HGNC:26546	CCDC27	0	0	0	0	Background
HGNC:44204	SMIM1	0	0	0	0	Background
HGNC:29207	LRRC47	0	0	0	0	Background
HGNC:24866	CEP104	0	0	0	0	Background
HGNC:2773	DFFB	0	0	0	0	Background
HGNC:27915	C1orf174	0	0	0	0	Background
HGNC:30801	AJAP1	0	0	0	0	Background
HGNC:19104	NPHP4	0	0	0	0	Background
HGNC:6229	KCNAB2	0	0	0	0	Background
HGNC:16816	CHD5	0	0	0	0	Background
HGNC:10315	RPL22	0	0	0	0	Background
HGNC:32947	RNF207	0	0	0	0	Background
HGNC:5350	ICMT	0	0	0	0	Background
HGNC:26226	HES3	0	0	0	0	Background
HGNC:23618	GPR153	0	0	0	0	Background
HGNC:24157	ACOT7	0	0	0	0	Background
HGNC:16005	HES2	0	0	0	0	Background
HGNC:13281	ESPN	0	0	0	0	Background
HGNC:11910	TNFRSF25	0	0	0	0	Background
HGNC:29105	PLEKHG5	0	0	0	0	Background
HGNC:26265	NOL9	0	0	0	0	Background
HGNC:14448	TAS1R1	0	0	0	0	Background
HGNC:4930	ZBTB48	0	0	0	0	Background
HGNC:29041	KLHL21	0	0	0	0	Background
HGNC:22983	PHF13	0	0	0	0	Background
HGNC:20855	THAP3	0	0	0	0	Background
HGNC:25570	DNAJC11	0	0	0	0	Background
HGNC:18806	CAMTA1	0	0	0	0	Background
HGNC:12644	VAMP3	0	0	0	0	Background
HGNC:8847	PER3	0	0	0	0	Background
HGNC:12636	UTS2	0	0	0	0	Background
HGNC:11924	TNFRSF9	1	0	0	0	IEI_only
HGNC:16369	PARK7	0	0	0	0	Background
HGNC:18185	ERRFI1	0	0	0	0	Background
HGNC:17939	SLC45A1	0	0	0	0	Background
HGNC:9965	RERE	0	1	1	0	ASD_only
HGNC:3350	ENO1	0	0	0	0	Background
HGNC:1380	CA6	0	1	1	0	ASD_only
HGNC:13445	SLC2A7	0	0	0	0	Background
HGNC:11010	SLC2A5	0	0	0	0	Background
HGNC:23687	GPR157	0	0	0	0	Background
HGNC:4795	H6PD	0	0	0	0	Background
HGNC:30628	SPSB1	0	0	0	0	Background
HGNC:29681	SLC25A33	0	0	0	0	Background
HGNC:33719	TMEM201	0	0	0	0	Background
HGNC:8977	PIK3CD	1	0	0	0	IEI_only
HGNC:32346	PIK3CD-AS1	0	0	0	0	Background
HGNC:17447	CLSTN1	0	0	0	0	Background
HGNC:16913	CTNNBIP1	0	0	0	0	Background
HGNC:17497	LZIC	0	0	0	0	Background
HGNC:17877	NMNAT1	0	0	0	0	Background
HGNC:30316	RBP7	0	0	0	0	Background
HGNC:12500	UBE4B	0	0	0	0	Background
HGNC:16636	KIF1B	0	0	0	0	Background
HGNC:8891	PGD	0	0	0	0	Background
HGNC:23163	CENPS	0	0	0	0	Background
HGNC:38843	CENPS-CORT	0	0	0	0	Background
HGNC:2257	CORT	0	0	0	0	Background
HGNC:2772	DFFA	0	0	0	0	Background
HGNC:8856	PEX14	0	0	0	0	Background
HGNC:26002	CASZ1	0	1	1	0	ASD_only
HGNC:26730	CIROZ	0	0	0	0	Background
HGNC:11571	TARDBP	0	0	0	0	Background
HGNC:6902	MASP2	1	0	0	0	IEI_only
HGNC:11296	SRM	0	0	0	0	Background
HGNC:9138	EXOSC10	0	0	0	0	Background
HGNC:3942	MTOR	0	1	1	0	ASD_only
HGNC:24078	ANGPTL7	0	0	0	0	Background
HGNC:30791	UBIAD1	0	0	0	0	Background
HGNC:29251	DISP3	0	0	0	0	Background
HGNC:13581	FBXO2	0	0	0	0	Background
HGNC:24847	FBXO44	0	0	0	0	Background
HGNC:13585	FBXO6	0	0	0	0	Background
HGNC:6764	MAD2L2	1	0	0	0	IEI_only
HGNC:25054	DRAXIN	0	0	0	0	Background
HGNC:13539	AGTRAP	0	0	0	0	Background
HGNC:25262	C1orf167	0	0	0	0	Background
HGNC:7436	MTHFR	0	1	1	0	ASD_only
HGNC:2024	CLCN6	0	0	0	0	Background
HGNC:7939	NPPA	0	0	0	0	Background
HGNC:7940	NPPB	0	0	0	0	Background
HGNC:28513	KIAA2013	0	0	0	0	Background
HGNC:9081	PLOD1	0	0	0	0	Background
HGNC:16877	MFN2	0	0	0	0	Background
HGNC:25715	MIIP	0	0	0	0	Background
HGNC:11923	TNFRSF8	0	0	0	0	Background
HGNC:11917	TNFRSF1B	0	0	0	0	Background
HGNC:23595	VPS13D	0	0	0	0	Background
HGNC:17693	DHRS3	0	0	0	0	Background
HGNC:32038	AADACL4	0	0	0	0	Background
HGNC:32037	AADACL3	0	0	0	0	Background
HGNC:28567	CFAP107	0	0	0	0	Background
HGNC:22125	PRAMEF12	0	0	0	0	Background
HGNC:28840	PRAMEF1	0	0	0	0	Background
HGNC:29295	HNRNPCL1	0	0	0	0	Background
HGNC:28841	PRAMEF2	0	0	0	0	Background
HGNC:31971	PRAMEF4	0	0	0	0	Background
HGNC:27997	PRAMEF10	0	0	0	0	Background
HGNC:28415	PRAMEF7	0	0	0	0	Background
HGNC:30583	PRAMEF6	0	0	0	0	Background
HGNC:34393	PRAMEF22	0	0	0	0	Background
HGNC:14086	PRAMEF11	0	0	0	0	Background
HGNC:49179	PRAMEF25	0	0	0	0	Background
HGNC:27995	PRAMEF5	0	0	0	0	Background
HGNC:24074	PRAMEF8	0	0	0	0	Background
HGNC:26764	PRAMEF15	0	0	0	0	Background
HGNC:13262	PRAMEF13	0	0	0	0	Background
HGNC:30693	PRAMEF18	0	0	0	0	Background
HGNC:13576	PRAMEF14	0	0	0	0	Background
HGNC:24908	PRAMEF19	0	0	0	0	Background
HGNC:29485	PRAMEF17	0	0	0	0	Background
HGNC:25224	PRAMEF20	0	0	0	0	Background
HGNC:27005	LRRC38	0	0	0	0	Background
HGNC:29602	PDPN	0	0	0	0	Background
HGNC:9347	PRDM2	0	0	0	0	Background
HGNC:29173	KAZN	0	0	0	0	Background
HGNC:25488	TMEM51	0	0	0	0	Background
HGNC:32332	TMEM51-AS2	0	0	0	0	Background
HGNC:29408	FHAD1	0	0	0	0	Background
HGNC:28670	EFHD2	0	0	0	0	Background
HGNC:2523	CTRC	0	0	0	0	Background
HGNC:24609	CELA2A	0	0	0	0	Background
HGNC:29995	CELA2B	0	0	0	0	Background
HGNC:1511	CASP9	0	0	0	0	Background
HGNC:29157	DNAJC16	0	0	0	0	Background
HGNC:18407	AGMAT	0	0	0	0	Background
HGNC:24578	DDI2	0	0	0	0	Background
HGNC:29131	PLEKHM2	0	0	0	0	Background
HGNC:27653	SLC25A34	0	0	0	0	Background
HGNC:32350	TMEM82	0	0	0	0	Background
HGNC:24686	FBLIM1	0	0	0	0	Background
HGNC:17575	SPEN	0	1	1	0	ASD_only
HGNC:12936	ZBTB17	0	0	0	0	Background
HGNC:28339	SRARP	0	0	0	0	Background
HGNC:5249	HSPB7	0	0	0	0	Background
HGNC:2026	CLCNKA	0	0	0	0	Background
HGNC:2027	CLCNKB	0	0	0	0	Background
HGNC:26717	FAM131C	0	0	0	0	Background
HGNC:3386	EPHA2	0	0	0	0	Background
HGNC:26604	ARHGEF19	0	0	0	0	Background
HGNC:28127	CPLANE2	0	0	0	0	Background
HGNC:29249	FBXO42	0	0	0	0	Background
HGNC:30232	SZRD1	0	0	0	0	Background
HGNC:28026	SPATA21	0	0	0	0	Background
HGNC:25528	NECAP2	0	0	0	0	Background
HGNC:26088	NBPF1	0	0	0	0	Background
HGNC:21299	CROCC	0	0	0	0	Background
HGNC:7033	MFAP2	0	0	0	0	Background
HGNC:30213	ATP13A2	0	0	0	0	Background
HGNC:10681	SDHB	0	0	0	0	Background
HGNC:18341	PADI2	0	0	0	0	Background
HGNC:18367	PADI1	0	0	0	0	Background
HGNC:18337	PADI3	0	0	0	0	Background
HGNC:18368	PADI4	0	0	0	0	Background
HGNC:30297	RCC2	0	0	0	0	Background
HGNC:25540	ARHGEF10L	0	0	0	0	Background
HGNC:24018	ACTL8	0	0	0	0	Background
HGNC:28246	IGSF21	0	0	0	0	Background
HGNC:26791	KLHDC7A	0	0	0	0	Background
HGNC:8621	PAX7	0	0	0	0	Background
HGNC:14905	TAS1R2	0	0	0	0	Background
HGNC:406	ALDH4A1	0	0	0	0	Background
HGNC:27006	IFFO2	0	0	0	0	Background
HGNC:30313	UBR4	0	0	0	0	Background
HGNC:28957	EMC1	0	0	0	0	Background
HGNC:18477	MRTO4	0	0	0	0	Background
HGNC:390	AKR7A3	0	0	0	0	Background
HGNC:389	AKR7A2	0	0	0	0	Background
HGNC:26001	SLC66A1	0	0	0	0	Background
HGNC:1491	CAPZB	0	0	0	0	Background
HGNC:48338	MICOS10-NBL1	0	0	0	0	Background
HGNC:32068	MICOS10	0	0	0	0	Background
HGNC:7650	NBL1	0	0	0	0	Background
HGNC:5301	HTR6	0	0	0	0	Background
HGNC:27393	TMCO4	0	0	0	0	Background
HGNC:25978	RNF186	0	0	0	0	Background
HGNC:29038	OTUD3	0	0	0	0	Background
HGNC:13414	PLA2G2E	0	0	0	0	Background
HGNC:9031	PLA2G2A	0	0	0	0	Background
HGNC:9038	PLA2G5	0	0	0	0	Background
HGNC:9033	PLA2G2D	0	0	0	0	Background
HGNC:30040	PLA2G2F	0	0	0	0	Background
HGNC:9032	PLA2G2C	0	0	0	0	Background
HGNC:26354	UBXN10	0	0	0	0	Background
HGNC:26538	VWA5B1	0	0	0	0	Background
HGNC:24190	CAMK2N1	0	0	0	0	Background
HGNC:25762	MUL1	0	0	0	0	Background
HGNC:31791	FAM43B	0	0	0	0	Background
HGNC:1712	CDA	0	0	0	0	Background
HGNC:14581	PINK1	0	0	0	0	Background
HGNC:2728	DDOST	0	0	0	0	Background
HGNC:19167	KIF17	0	0	0	0	Background
HGNC:28819	SH2D5	0	0	0	0	Background
HGNC:24973	HP1BP3	0	0	0	0	Background
HGNC:3298	EIF4G3	0	0	0	0	Background
HGNC:3146	ECE1	0	0	0	0	Background
HGNC:25076	NBPF3	0	0	0	0	Background
HGNC:438	ALPL	0	0	0	0	Background
HGNC:9858	RAP1GAP	0	0	0	0	Background
HGNC:18533	USP48	0	0	0	0	Background
HGNC:32071	LDLRAD2	0	0	0	0	Background
HGNC:5273	HSPG2	0	0	0	0	Background
HGNC:15945	CELA3B	0	0	0	0	Background
HGNC:15944	CELA3A	0	0	0	0	Background
HGNC:1736	CDC42	1	0	0	0	IEI_only
HGNC:12783	WNT4	0	0	0	0	Background
HGNC:29045	ZBTB40	0	0	0	0	Background
HGNC:3391	EPHA8	0	0	0	0	Background
HGNC:1241	C1QA	1	0	0	0	IEI_only
HGNC:1245	C1QC	1	0	0	0	IEI_only
HGNC:1242	C1QB	1	0	0	0	IEI_only
HGNC:3393	EPHB2	0	1	1	0	ASD_only
HGNC:35445	LACTBL1	0	0	0	0	Background
HGNC:44651	TEX46	0	0	0	0	Background
HGNC:29079	KDM1A	0	0	0	0	Background
HGNC:14985	LUZP1	0	0	0	0	Background
HGNC:5289	HTR1D	0	0	0	0	Background
HGNC:5047	HNRNPR	0	1	1	0	ASD_only
HGNC:20814	ZNF436	0	0	0	0	Background
HGNC:25122	ZNF436-AS1	0	0	0	0	Background
HGNC:11615	TCEA3	0	0	0	0	Background
HGNC:14987	ASAP3	0	0	0	0	Background
HGNC:3114	E2F2	0	0	0	0	Background
HGNC:5362	ID3	0	0	0	0	Background
HGNC:29633	MDS2	0	0	0	0	Background
HGNC:10301	RPL11	0	0	0	0	Background
HGNC:11620	ELOA	0	0	0	0	Background
HGNC:25022	PITHD1	0	0	0	0	Background
HGNC:6738	LYPLA2	0	0	0	0	Background
HGNC:4116	GALE	0	0	0	0	Background
HGNC:5005	HMGCL	0	0	0	0	Background
HGNC:4006	FUCA1	0	0	0	0	Background
HGNC:2160	CNR2	0	0	0	0	Background
HGNC:23158	PNRC2	0	0	0	0	Background
HGNC:16713	SRSF10	0	0	0	0	Background
HGNC:26679	MYOM3	0	0	0	0	Background
HGNC:13700	IL22RA1	0	0	0	0	Background
HGNC:18584	IFNLR1	0	0	0	0	Background
HGNC:25839	GRHL3	0	0	0	0	Background
HGNC:28070	STPG1	0	0	0	0	Background
HGNC:25233	NIPAL3	0	0	0	0	Background
HGNC:3042	RCAN3	0	0	0	0	Background
HGNC:29332	NCMAP	0	0	0	0	Background
HGNC:16638	SRRM1	0	0	0	0	Background
HGNC:13518	CLIC4	0	0	0	0	Background
HGNC:10473	RUNX3	0	0	0	0	Background
HGNC:19824	SYF2	0	0	0	0	Background
HGNC:25234	RSRP1	0	0	0	0	Background
HGNC:10009	RHD	0	0	0	0	Background
HGNC:30590	TMEM50A	0	0	0	0	Background
HGNC:10008	RHCE	0	0	0	0	Background
HGNC:25572	MACO1	0	0	0	0	Background
HGNC:18640	LDLRAP1	0	0	0	0	Background
HGNC:19080	MAN1C1	0	0	0	0	Background
HGNC:15999	SELENON	0	0	0	0	Background
HGNC:28836	MTFR1L	0	0	0	0	Background
HGNC:28363	AUNIP	0	0	0	0	Background
HGNC:23146	PAQR7	0	0	0	0	Background
HGNC:6510	STMN1	0	0	0	0	Background
HGNC:8579	PAFAH2	0	0	0	0	Background
HGNC:3515	EXTL1	0	0	0	0	Background
HGNC:11013	SLC30A2	0	0	0	0	Background
HGNC:16007	TRIM63	0	0	0	0	Background
HGNC:18981	PDIK1L	0	0	0	0	Background
HGNC:25860	FAM110D	0	0	0	0	Background
HGNC:30943	ZNF593	0	0	0	0	Background
HGNC:19700	CNKSR1	0	0	0	0	Background
HGNC:23220	CATSPER4	0	0	0	0	Background
HGNC:25309	CEP85	0	0	0	0	Background
HGNC:15568	SH3BGRL3	0	0	0	0	Background
HGNC:30600	UBXN11	0	0	0	0	Background
HGNC:1804	CD52	0	0	0	0	Background
HGNC:17295	CRYBG2	0	0	0	0	Background
HGNC:28495	ZNF683	0	0	0	0	Background
HGNC:15986	LIN28A	0	0	0	0	Background
HGNC:20603	DHDDS	0	0	0	0	Background
HGNC:4986	HMGN2	0	0	0	0	Background
HGNC:10430	RPS6KA1	0	0	0	0	Background
HGNC:11110	ARID1A	0	0	0	0	Background
HGNC:26031	PIGV	0	0	0	0	Background
HGNC:20712	ZDHHC18	0	0	0	0	Background
HGNC:10773	SFN	0	0	0	0	Background
HGNC:25513	GPN2	0	0	0	0	Background
HGNC:25720	GPATCH3	0	0	0	0	Background
HGNC:8045	NUDC	0	0	0	0	Background
HGNC:7961	NR0B2	0	0	0	0	Background
HGNC:26624	KDF1	0	0	0	0	Background
HGNC:34348	TRNP1	0	0	0	0	Background
HGNC:28273	TENT5B	0	0	0	0	Background
HGNC:11071	SLC9A1	0	0	0	0	Background
HGNC:29175	WDTC1	0	0	0	0	Background
HGNC:25363	TMEM222	0	0	0	0	Background
HGNC:15584	SYTL1	0	0	0	0	Background
HGNC:6858	MAP3K6	0	0	0	0	Background
HGNC:3625	FCN3	1	0	0	0	IEI_only
HGNC:32043	CD164L2	0	0	0	0	Background
HGNC:4484	GPR3	0	0	0	0	Background
HGNC:12733	WASF2	0	0	0	0	Background
HGNC:25230	AHDC1	0	1	1	0	ASD_only
HGNC:3697	FGR	0	0	0	0	Background
HGNC:4054	IFI6	0	0	0	0	Background
HGNC:28530	FAM76A	0	0	0	0	Background
HGNC:11430	STX12	0	0	0	0	Background
HGNC:9296	PPP1R8	0	0	0	0	Background
HGNC:16839	THEMIS2	0	0	0	0	Background
HGNC:10290	RPA2	0	0	0	0	Background
HGNC:21416	SMPDL3B	0	0	0	0	Background
HGNC:25508	XKR8	0	0	0	0	Background
HGNC:3521	EYA3	0	0	0	0	Background
HGNC:9582	PTAFR	0	0	0	0	Background
HGNC:15470	DNAJC8	0	0	0	0	Background
HGNC:871	ATP5IF1	0	0	0	0	Background
HGNC:20746	SESN2	0	0	0	0	Background
HGNC:25944	MED18	0	0	0	0	Background
HGNC:25793	PHACTR4	0	0	0	0	Background
HGNC:1913	RCC1	0	0	0	0	Background
HGNC:30813	TRNAU1AP	0	0	0	0	Background
HGNC:11545	TAF12	0	0	0	0	Background
HGNC:28702	RAB42	0	0	0	0	Background
HGNC:4370	GMEB1	0	0	0	0	Background
HGNC:31675	YTHDF2	0	0	0	0	Background
HGNC:8153	OPRD1	0	0	0	0	Background
HGNC:3377	EPB41	0	0	0	0	Background
HGNC:33785	TMEM200B	0	0	0	0	Background
HGNC:10786	SRSF4	0	0	0	0	Background
HGNC:19691	MECR	0	0	0	0	Background
HGNC:9683	PTPRU	0	0	0	0	Background
HGNC:6907	MATN1	0	0	0	0	Background
HGNC:29612	LAPTM5	0	0	0	0	Background
HGNC:10660	SDC3	0	0	0	0	Background
HGNC:14957	PUM1	0	0	0	0	Background
HGNC:25743	NKAIN1	0	0	0	0	Background
HGNC:30857	SNRNP40	0	0	0	0	Background
HGNC:30246	ZCCHC17	0	0	0	0	Background
HGNC:3557	FABP3	0	0	0	0	Background
HGNC:23231	SERINC2	0	0	0	0	Background
HGNC:19168	TINAGL1	0	0	0	0	Background
HGNC:4848	HCRTR1	0	0	0	0	Background
HGNC:30009	PEF1	0	0	0	0	Background
HGNC:2193	COL16A1	0	0	0	0	Background
HGNC:944	ADGRB2	0	0	0	0	Background
HGNC:26338	SPOCD1	0	0	0	0	Background
HGNC:9635	PTP4A2	0	0	0	0	Background
HGNC:18116	KHDRBS1	0	0	0	0	Background
HGNC:25510	TMEM39B	0	1	1	0	ASD_only
HGNC:6399	KPNA6	0	0	0	0	Background
HGNC:30685	TXLNA	0	0	0	0	Background
HGNC:28163	CCDC28B	0	0	0	0	Background
HGNC:25545	IQCC	0	0	0	0	Background
HGNC:32576	DCDC2B	0	0	0	0	Background
HGNC:28837	TMEM234	0	0	0	0	Background
HGNC:3272	EIF3I	0	0	0	0	Background
HGNC:28133	FAM167B	0	0	0	0	Background
HGNC:6524	LCK	1	0	0	0	IEI_only
HGNC:4852	HDAC1	0	0	0	0	Background
HGNC:7142	MARCKSL1	0	0	0	0	Background
HGNC:15473	TSSK3	0	0	0	0	Background
HGNC:44652	FAM229A	0	0	0	0	Background
HGNC:25501	BSDC1	0	0	0	0	Background
HGNC:37057	ZBTB8B	0	0	0	0	Background
HGNC:24172	ZBTB8A	0	0	0	0	Background
HGNC:24094	TSLIG1	0	0	0	0	Background
HGNC:9887	RBBP4	0	0	0	0	Background
HGNC:28897	SYNC	0	0	0	0	Background
HGNC:29301	NHSL3	0	0	0	0	Background
HGNC:12840	YARS1	0	0	0	0	Background
HGNC:25768	S100PBP	0	0	0	0	Background
HGNC:20240	FNDC5	0	0	0	0	Background
HGNC:5144	HPCA	0	0	0	0	Background
HGNC:24143	TMEM54	0	0	0	0	Background
HGNC:26886	RNF19B	0	0	0	0	Background
HGNC:362	AK2	1	0	0	0	IEI_only
HGNC:29957	AZIN2	0	0	0	0	Background
HGNC:25574	TRIM62	0	0	0	0	Background
HGNC:18079	ZNF362	0	0	0	0	Background
HGNC:30005	A3GALT2	0	0	0	0	Background
HGNC:3183	PHC2	0	0	0	0	Background
HGNC:13093	ZSCAN20	0	0	0	0	Background
HGNC:19290	CSMD2	0	0	0	0	Background
HGNC:24954	HMGB4	0	0	0	0	Background
HGNC:28250	C1orf94	0	0	0	0	Background
HGNC:25154	SMIM12	0	0	0	0	Background
HGNC:4287	GJB5	0	0	0	0	Background
HGNC:4286	GJB4	0	0	0	0	Background
HGNC:4285	GJB3	0	0	0	0	Background
HGNC:4278	GJA4	0	0	0	0	Background
HGNC:30368	DLGAP3	0	1	1	0	ASD_only
HGNC:40021	TMEM35B	0	0	0	0	Background
HGNC:13050	ZMYM6	0	0	0	0	Background
HGNC:26253	ZMYM1	0	0	0	0	Background
HGNC:10774	SFPQ	0	0	0	0	Background
HGNC:13055	ZMYM4	0	0	0	0	Background
HGNC:30071	KIAA0319L	0	0	0	0	Background
HGNC:17597	NCDN	0	0	0	0	Background
HGNC:30774	TFAP2E	0	0	0	0	Background
HGNC:9539	PSMB2	0	0	0	0	Background
HGNC:26800	C1orf216	0	0	0	0	Background
HGNC:19715	CLSPN	0	0	0	0	Background
HGNC:18424	AGO4	0	1	1	0	ASD_only
HGNC:3262	AGO1	0	1	1	0	ASD_only
HGNC:18421	AGO3	0	1	1	0	ASD_only
HGNC:11725	TEKT2	0	0	0	0	Background
HGNC:21304	ADPRS	0	0	0	0	Background
HGNC:2216	COL8A2	0	0	0	0	Background
HGNC:19942	TRAPPC3	0	0	0	0	Background
HGNC:25514	MAP7D1	0	0	0	0	Background
HGNC:22964	THRAP3	0	0	0	0	Background
HGNC:26236	MNMIP1	0	0	0	0	Background
HGNC:25558	EVA1B	0	0	0	0	Background
HGNC:21373	STK40	0	0	0	0	Background
HGNC:17562	LSM10	0	0	0	0	Background
HGNC:29971	OSCP1	0	0	0	0	Background
HGNC:14504	MRPS15	0	0	0	0	Background
HGNC:2439	CSF3R	1	0	0	0	IEI_only
HGNC:4581	GRIK3	0	1	1	0	ASD_only
HGNC:26259	ZC3H12A	0	0	0	0	Background
HGNC:25674	MEAF6	0	0	0	0	Background
HGNC:30587	SNIP1	0	0	0	0	Background
HGNC:14353	DNALI1	0	0	0	0	Background
HGNC:29925	GNL2	0	0	0	0	Background
HGNC:21679	RSPO1	0	0	0	0	Background
HGNC:26039	AIRIM	0	0	0	0	Background
HGNC:14629	CDCA8	0	0	0	0	Background
HGNC:19987	EPHA10	0	0	0	0	Background
HGNC:26452	MANEAL	0	0	0	0	Background
HGNC:28905	YRDC	0	0	0	0	Background
HGNC:24789	C1orf122	0	0	0	0	Background
HGNC:7428	MTF1	0	1	1	0	ASD_only
HGNC:6077	INPP5B	0	0	0	0	Background
HGNC:10767	SF3A3	0	0	0	0	Background
HGNC:3704	FHL3	0	0	0	0	Background
HGNC:24329	UTP11	0	0	0	0	Background
HGNC:9214	POU3F1	0	0	0	0	Background
HGNC:19902	RRAGC	0	0	0	0	Background
HGNC:7554	MYCBP	0	0	0	0	Background
HGNC:19155	GJA9	0	0	0	0	Background
HGNC:16083	RHBDL2	0	0	0	0	Background
HGNC:25744	AKIRIN1	0	0	0	0	Background
HGNC:7712	NDUFS5	0	0	0	0	Background
HGNC:13664	MACF1	0	0	0	0	Background
HGNC:21650	BMP8A	0	0	0	0	Background
HGNC:8557	PABPC4	0	0	0	0	Background
HGNC:4882	HEYL	0	0	0	0	Background
HGNC:17819	NT5C1A	0	0	0	0	Background
HGNC:18212	HPCAL4	0	0	0	0	Background
HGNC:9258	PPIE	0	0	0	0	Background
HGNC:1075	BMP8B	0	0	0	0	Background
HGNC:18606	OXCT2	0	0	0	0	Background
HGNC:20286	TRIT1	0	0	0	0	Background
HGNC:7555	MYCL	0	0	0	0	Background
HGNC:25897	MFSD2A	0	0	0	0	Background
HGNC:20040	CAP1	0	0	0	0	Background
HGNC:9325	PPT1	0	0	0	0	Background
HGNC:10025	RLF	0	0	0	0	Background
HGNC:23312	TMCO2	0	0	0	0	Background
HGNC:12877	ZMPSTE24	0	0	0	0	Background
HGNC:2218	COL9A2	0	0	0	0	Background
HGNC:25082	SMAP2	0	1	1	0	ASD_only
HGNC:28053	ZFP69B	0	0	0	0	Background
HGNC:24708	ZFP69	0	0	0	0	Background
HGNC:26115	EXO5	0	0	0	0	Background
HGNC:28418	ZNF684	0	0	0	0	Background
HGNC:21292	RIMS3	0	1	1	0	ASD_only
HGNC:7806	NFYC	0	0	0	0	Background
HGNC:6298	KCNQ4	0	0	0	0	Background
HGNC:18696	CITED4	0	0	0	0	Background
HGNC:2519	CTPS1	1	0	0	0	IEI_only
HGNC:26313	SLFNL1	0	0	0	0	Background
HGNC:19003	SCMH1	0	0	0	0	Background
HGNC:24814	FOXO6	0	0	0	0	Background
HGNC:3177	EDN2	0	0	0	0	Background
HGNC:13561	HIVEP3	0	1	1	0	ASD_only
HGNC:4683	GUCA2B	0	0	0	0	Background
HGNC:4682	GUCA2A	0	0	0	0	Background
HGNC:29178	FOXJ3	0	0	0	0	Background
HGNC:28725	RIMKLA	0	0	0	0	Background
